STATION_BOOK_ID	MAX(YEAR)
00000-38084-0-7-0-0	1965
00000-42096-0-3-0-0	1965
00000-42099-0-3-0-0	1975
00000-41040-0-7-0-0	1978
00000-42110-0-7-0-0	1967
00000-39018-0-5-0-0	1978
00000-39028-0-8-0-0	1975
00000-39071-0-1-0-0	1965
00000-39073-0-1-0-0	1965
00000-39080-0-7-0-0	1965
00000-29057-0-3-0-0	1966
00000-31087-0-1-0-0	1967
00000-39097-0-3-0-0	1966
00000-34008-0-7-0-0	1978
00000-42038-0-7-0-0	1967
00000-33087-0-3-0-0	1978
00000-33118-0-3-0-0	1977
00000-40027-0-1-0-0	1973
00000-42186-0-3-0-0	1966
00000-42187-0-3-0-0	1971
00000-42187-0-7-0-0	1971
54730-00023-0-7-0-0	1992
66340-00034-0-6-0-0	2015
67420-00016-0-1-0-0	2015
67420-00020-0-7-0-0	2015
08700-00671-0-1-0-0	2014
54730-00069-0-1-0-0	2008
54730-00069-0-5-0-0	2008
54730-00070-0-3-0-0	2008
56260-00004-0-7-0-0	2006
67420-00023-0-5-0-0	2015
67420-00058-0-1-0-0	2015
67420-00064-0-6-0-0	2015
67420-00064-0-8-0-0	2015
67420-00067-0-4-0-0	2015
08700-00875-0-1-0-0	2008
08700-00911-0-5-0-0	2005
34390-00027-0-8-0-0	2015
46540-00113-0-5-0-0	1993
01900-00007-0-8-0-0	2007
07840-00015-0-6-0-0	2014
08700-01469-0-6-0-0	2010
11260-00011-0-5-0-0	1996
39700-00195-0-2-0-0	1995
39700-00212-0-1-0-0	1995
07840-00071-0-8-0-0	2002
07840-00087-0-1-0-0	2014
07840-00090-0-5-0-0	2001
39700-00266-0-4-0-0	2010
39700-00340-0-2-0-0	1995
39700-00344-0-6-0-0	1995
39700-00345-0-6-0-0	1995
39700-00347-0-2-0-0	1995
39700-00347-0-8-0-0	1995
46540-00152-0-3-0-0	1990
46540-00160-0-1-0-0	1990
46540-00163-0-2-0-0	2012
12250-00069-0-1-0-0	2009
12250-00120-0-2-0-0	1993
12250-00155-0-6-0-0	2014
39700-00435-0-5-0-0	2012
00000-30029-0-1-0-0	1976
00000-30050-0-2-0-0	1978
00000-31008-0-8-0-0	1967
00000-33048-0-5-0-0	1971
00000-35074-0-5-0-0	1963
00000-35121-0-1-0-0	1966
00000-35123-0-1-0-0	1963
00000-35123-0-3-0-0	1965
00000-35159-0-3-0-0	1977
00000-36016-0-3-0-0	1963
70660-00089-0-5-0-0	2014
70660-00093-0-5-0-0	2014
70660-00103-0-5-0-0	2014
72100-00065-0-1-0-0	2010
72100-00073-0-3-0-0	2009
16750-00254-0-5-0-0	1991
16750-00293-0-1-0-0	1991
16750-00293-0-5-0-0	1991
16750-00294-0-1-0-0	1991
16750-00294-0-3-0-0	1991
12250-00267-0-3-0-0	2001
56260-00228-0-5-0-0	2006
56260-00247-0-4-0-0	2013
82810-00004-0-1-0-0	2014
82810-00006-0-3-0-0	2014
82810-00032-0-2-0-0	1990
82810-00046-0-1-0-0	2014
82810-00093-0-2-0-0	1990
16750-00305-0-5-0-0	1994
16750-00306-0-7-0-0	1994
39700-00570-0-3-0-0	1995
61300-00008-0-4-0-0	2009
61300-00031-0-1-0-0	2006
61300-00054-0-1-0-0	2006
61300-00054-0-5-0-0	2006
61300-00062-0-5-0-0	2008
82810-00131-0-1-0-0	2014
82810-00190-0-3-0-0	2007
82810-00206-0-3-0-0	2014
82810-00208-0-7-0-0	2014
46540-00186-0-2-0-0	1990
46540-00190-0-4-0-0	1993
46540-00194-0-7-0-0	1990
61300-00080-0-7-0-0	2006
64090-00037-0-4-0-0	1990
64090-00039-0-2-0-0	2014
86140-00035-0-5-0-0	2015
86140-00056-0-5-0-0	2014
86140-00072-0-5-0-0	2014
00000-42288-0-7-0-0	2014
08700-00596-0-7-0-0	1995
46540-00233-0-5-0-0	1991
64090-00130-0-4-0-0	1996
22960-00009-0-1-0-0	1979
25570-00034-0-1-0-0	2014
25570-00034-0-3-0-0	2014
25570-00036-0-3-0-0	2002
25570-00038-0-5-0-0	2014
25570-00038-0-7-0-0	2014
52120-00054-0-1-0-0	2010
52120-00054-0-7-0-0	2010
52120-00128-0-5-0-0	2013
52120-00143-0-3-0-0	2010
64090-00556-0-7-0-0	1996
16750-00040-0-7-0-0	1991
16750-00084-0-1-0-0	1991
16750-00084-0-5-0-0	1991
54550-00043-0-4-0-0	2003
54550-00078-0-3-0-0	2015
64090-00638-0-5-0-0	1992
64090-00715-0-7-0-0	2006
41320-00068-0-5-0-0	2007
44290-00051-0-3-0-0	2013
44290-00052-0-7-0-0	2013
54730-00010-0-4-0-0	1992
00000-01037-0-1-0-0	2018
00000-01038-0-3-0-0	2018
00000-01039-0-1-0-0	2018
00000-01039-0-3-0-0	2018
00000-01039-0-5-0-0	2018
00000-01050-0-1-0-0	2018
00000-01053-0-1-0-0	2018
00000-01082-0-3-0-0	2018
00000-01111-0-1-0-0	2018
00000-01112-0-5-0-0	2018
00000-01113-0-5-0-0	2018
00000-01125-0-7-0-0	2018
00000-01136-0-3-0-0	2018
00000-01313-0-2-0-0	2018
00000-01313-0-3-0-0	2018
00000-01316-0-3-0-0	2018
00000-01366-0-3-0-0	2018
00000-03034-0-4-0-0	2018
00000-03034-0-5-0-0	2018
00000-03061-0-5-0-0	2018
00000-03087-0-3-0-0	2018
00000-03144-0-7-0-0	2018
00000-04054-0-1-0-0	2018
00000-05008-0-4-0-0	2018
00000-05014-0-3-0-0	2018
00000-05019-0-2-2-0	2018
00000-07030-0-1-0-0	2018
00000-07058-0-4-0-0	2018
00000-07058-0-5-0-0	2018
00000-07067-0-5-0-0	2018
00000-09087-0-3-0-0	2018
00000-09170-0-7-0-0	2018
00000-10017-0-3-0-0	2018
00000-10017-0-6-0-0	2018
00000-10023-0-1-0-0	2018
00000-10221-0-1-0-0	2018
00000-01149-0-5-0-0	2018
00000-01160-0-1-0-0	2018
00000-01174-0-5-0-0	2018
00000-01201-0-3-0-0	2018
00000-01227-0-6-0-0	2018
00000-01230-0-3-0-0	2018
00000-01230-0-7-0-0	2018
00000-01234-0-3-0-0	2018
00000-01246-0-3-0-0	2018
00000-01285-0-1-0-0	2018
00000-01300-0-1-0-0	2018
00000-05071-0-2-0-0	2018
00000-06018-0-6-0-0	2018
00000-06047-0-5-0-0	2018
00000-06077-0-5-0-0	2018
00000-06085-0-1-0-0	2018
00000-06099-0-5-0-0	2018
00000-06123-0-1-0-0	2018
00000-06224-0-7-0-0	2018
00000-06240-0-1-0-0	2018
00000-06240-0-3-0-0	2018
00000-06247-0-1-0-0	2018
00000-06323-0-3-0-0	2018
00000-07022-0-3-0-0	2018
00000-14475-0-5-0-0	2018
00000-14490-0-5-0-0	2018
00000-14493-0-3-0-0	2018
00000-15021-0-4-0-0	2018
00000-15027-0-5-0-0	2018
00000-15027-0-7-0-0	2018
00000-15044-0-7-0-0	2018
00000-16013-0-7-0-0	2018
00000-16085-0-7-0-0	2018
00000-19005-0-4-0-0	2018
00000-19005-0-5-0-0	2018
00000-19033-0-3-0-0	2018
00000-22116-0-1-0-0	2018
00000-23026-0-1-0-0	2018
00000-23030-0-3-0-0	2018
00000-23040-0-1-0-0	2018
00000-23056-0-5-0-0	2018
00000-24084-0-3-0-0	2018
00000-24085-0-3-0-0	2018
00000-25040-0-5-0-0	2018
00000-25183-0-6-0-0	2018
00000-25183-0-8-0-0	2018
00000-26023-0-1-0-0	2018
00000-26023-0-5-0-0	2018
00000-26024-0-3-0-0	2018
00000-26028-0-3-0-0	2018
00000-26028-0-5-0-0	2018
00000-26028-0-7-0-0	2018
00000-26053-0-5-0-0	2018
00000-26145-0-3-0-0	2018
00000-27049-0-7-0-0	2018
00000-27059-0-4-0-0	2018
00000-27120-0-1-0-0	2018
00000-28162-0-1-0-0	2018
00000-28192-0-3-0-0	2018
00000-28246-0-4-2-0	2018
00000-28246-0-6-0-0	2018
00000-28258-0-3-0-0	2018
00000-28271-0-3-2-0	2018
00000-28275-0-9-4-0	2018
00000-29015-0-1-0-0	2018
00000-29015-0-6-0-0	2018
00000-29034-0-3-0-0	2018
00000-29034-0-5-0-0	2018
00000-29041-0-7-0-0	2018
00000-29042-0-7-0-0	2018
00000-29080-0-5-0-0	2018
00000-29131-0-7-0-0	2018
00000-29179-0-3-0-0	2018
00000-29179-0-7-0-0	2018
00000-32051-0-7-0-0	2018
00000-33047-0-1-0-0	2018
00000-33047-0-5-0-0	2018
00000-33051-0-5-0-0	2018
00000-33092-0-3-0-0	2018
00000-34038-0-3-0-0	2018
00000-34044-0-3-0-0	2018
00000-34060-0-1-0-0	2018
00000-34122-0-7-0-0	2018
00000-35014-0-2-0-0	2018
00000-35031-0-6-0-0	2018
00000-35043-0-5-0-0	2018
00000-35057-0-4-0-0	2018
00000-35145-0-5-0-0	2018
00000-35163-0-1-0-0	2018
00000-35165-0-3-0-0	2018
00000-36009-0-9-3-0	2018
00000-36077-0-1-0-0	2018
00000-36077-0-7-0-0	2018
00000-37004-0-3-0-0	2018
00000-39021-0-1-0-0	2018
00000-39021-0-7-0-0	2018
00000-39083-0-4-0-0	2018
00000-39083-0-9-1-0	2018
00000-39083-0-9-3-0	2018
00000-39119-0-8-0-0	2018
00000-42093-0-7-0-0	2018
00000-42109-0-1-0-0	2018
00000-42146-0-5-0-0	2018
00000-11053-0-4-0-0	2018
00000-14027-0-3-0-0	2018
00000-14040-0-4-0-0	2018
00000-14045-0-5-0-0	2018
00000-14062-0-3-0-0	2018
00000-14062-0-5-0-0	2018
00000-14072-0-1-0-0	2018
00000-14093-0-1-0-0	2018
00000-14108-0-7-0-0	2018
00000-14135-0-7-0-0	2018
00000-14158-0-7-0-0	2018
00000-14200-0-3-0-0	2018
00000-14206-0-5-0-0	2018
00000-14211-0-3-0-0	2018
00000-14211-0-5-0-0	2018
00000-14211-0-7-0-0	2018
00000-14212-0-7-0-0	2018
00000-14213-0-7-0-0	2018
00000-14216-0-3-0-0	2018
00000-14238-0-1-0-0	2018
00000-14238-0-7-0-0	2018
00000-14252-0-1-0-0	2018
00000-14263-0-1-0-0	2018
00000-14284-0-3-0-0	2018
00000-14288-0-1-0-0	2018
00000-14288-0-5-0-0	2018
00000-14306-0-1-0-0	2018
00000-14308-0-3-0-0	2018
00000-14308-0-7-0-0	2018
00000-14320-0-5-0-0	2018
00000-14326-0-7-0-0	2018
00000-14353-0-3-0-0	2018
00000-14372-0-5-0-0	2018
00000-14388-0-5-0-0	2018
00000-14393-0-3-0-0	2018
00000-14396-0-1-0-0	2018
00000-14427-0-5-0-0	2018
00000-14428-0-3-0-0	2018
00000-14432-0-3-0-0	2018
00000-14463-0-3-0-0	2018
00000-43001-0-3-0-0	2018
00000-43042-0-7-0-0	2018
00000-44086-0-3-0-0	2018
07840-00029-0-3-0-0	2018
07840-00032-0-2-0-0	2018
07840-00048-0-2-0-0	2018
07840-00048-0-4-0-0	2018
07840-00106-0-2-0-0	2018
07840-00107-0-2-0-0	2018
08700-00005-0-3-0-0	2018
08700-00087-0-1-0-0	2018
08700-00091-0-1-0-0	2018
08700-00093-0-1-0-0	2018
08700-00107-0-3-0-0	2018
08700-00120-0-1-0-0	2018
08700-00451-0-7-0-0	2018
08700-00457-0-7-0-0	2018
08700-00461-0-5-0-0	2018
08700-00484-0-4-0-0	2018
08700-00489-0-1-0-0	2018
08700-00491-0-5-0-0	2018
08700-00554-0-1-0-0	2018
08700-00599-0-1-0-0	2018
08700-00619-0-3-0-0	2018
08700-00636-0-7-0-0	2018
08700-00725-0-1-0-0	2018
08700-00748-0-3-0-0	2018
08700-01748-0-4-0-0	2018
08700-02025-0-5-0-0	2018
08700-02025-0-7-0-0	2018
08700-02084-0-7-0-0	2018
08700-02101-0-3-0-0	2018
08700-02191-0-2-0-0	2018
08700-02227-0-5-0-0	2018
08700-02456-0-5-0-0	2018
08700-02482-0-1-0-0	2018
08700-02482-0-3-0-0	2018
08700-02510-0-5-0-0	2018
09730-00003-0-1-0-0	2018
11260-00031-0-3-0-0	2018
11260-00039-0-1-0-0	2018
11260-00079-0-3-0-0	2018
12250-00001-0-5-0-0	2018
12250-00048-0-5-0-0	2018
12250-00049-0-1-0-0	2018
12250-00198-0-3-0-0	2018
12250-00198-0-7-0-0	2018
13150-00007-0-4-0-0	2018
13780-00017-0-3-0-0	2018
13780-00017-0-7-0-0	2018
16750-00258-0-5-0-0	2018
16750-00258-0-7-0-0	2018
16750-00261-0-3-0-0	2018
16750-00292-0-7-0-0	2018
16750-00316-0-3-0-0	2018
16750-00317-0-5-0-0	2018
20890-00005-0-5-0-0	2018
22510-00002-0-5-0-0	2018
23410-00123-0-4-0-0	2018
23410-00138-0-7-0-0	2018
25570-00024-0-1-0-0	2018
25570-00024-0-5-0-0	2018
27730-00010-0-5-0-0	2018
36370-00040-0-7-0-0	2018
36370-00044-0-5-0-0	2018
37360-00117-0-1-0-0	2018
39700-00017-0-5-0-0	2018
39700-00191-0-2-0-0	2018
39700-00248-0-5-0-0	2018
08700-00175-0-3-0-0	2018
08700-00193-0-5-0-0	2018
08700-00215-0-6-0-0	2018
08700-00220-0-2-0-0	2018
08700-00234-0-6-0-0	2018
08700-00247-0-2-0-0	2018
08700-00261-0-2-0-0	2018
08700-00263-0-2-0-0	2018
08700-00274-0-6-0-0	2018
08700-00311-0-4-0-0	2018
08700-00415-0-5-0-0	2018
08700-00431-0-3-0-0	2018
08700-00818-0-5-0-0	2018
08700-00824-0-3-0-0	2018
08700-00842-0-2-0-0	2018
08700-00850-0-1-0-0	2018
08700-01163-0-1-0-0	2018
08700-01268-0-5-0-0	2018
08700-01345-0-1-0-0	2018
08700-01362-0-5-0-0	2018
08700-01418-0-4-0-0	2018
08700-01419-0-7-0-0	2018
08700-01503-0-2-0-0	2018
08700-01547-0-5-0-0	2018
46540-00251-0-3-0-0	2018
46540-00251-0-5-0-0	2018
48790-00012-0-8-0-0	2018
48790-00014-0-1-0-0	2018
48790-00041-0-1-0-0	2018
52120-00012-0-7-0-0	2018
52120-00118-0-3-0-0	2018
52120-00152-0-5-0-0	2018
52120-00155-0-3-0-0	2018
52120-00189-0-7-0-0	2018
52120-00192-0-5-0-0	2018
52120-00254-0-3-0-0	2018
52120-00270-0-1-0-0	2018
52120-00292-0-3-0-0	2018
52660-00019-0-3-0-0	2018
53920-00006-0-7-0-0	2018
54550-00011-0-5-0-0	2018
54550-00014-0-7-0-0	2018
54550-00022-0-5-0-0	2018
54550-00028-0-5-0-0	2018
54550-00173-0-7-0-0	2018
54550-00185-0-1-0-0	2018
54550-00202-0-5-0-0	2018
54550-00212-0-5-0-0	2018
54550-00224-0-7-0-0	2018
54550-00230-0-5-0-0	2018
54550-00232-0-3-0-0	2018
54730-00003-0-1-0-0	2018
54730-00074-0-7-0-0	2018
56260-00025-0-1-0-0	2018
56260-00026-0-3-0-0	2018
56260-00185-0-3-0-0	2018
56260-00185-0-7-0-0	2018
56890-00010-0-5-0-0	2018
59320-00003-0-8-0-0	2018
59320-00020-0-5-0-0	2018
61300-00046-0-3-0-0	2018
61300-00064-0-1-0-0	2018
61300-00064-0-5-0-0	2018
61300-00099-0-3-0-0	2018
64090-00038-0-8-0-0	2018
64090-00046-0-8-0-0	2018
64090-00060-0-5-0-0	2018
64090-00065-0-2-0-0	2018
64090-00159-0-8-0-0	2018
64090-00183-0-4-0-0	2018
64090-00183-0-8-0-0	2018
64090-00203-0-8-0-0	2018
64090-00204-0-8-0-0	2018
64090-00210-0-4-0-0	2018
64090-00244-0-6-0-0	2018
64090-00269-0-8-0-0	2018
64090-00302-0-7-0-0	2018
64090-00309-0-8-0-0	2018
64090-00608-0-5-0-0	2018
64090-00622-0-4-0-0	2018
64090-00700-0-6-0-0	2018
64090-00702-0-7-0-0	2018
64090-00750-0-3-0-0	2018
64810-00062-0-5-0-0	2018
65230-00012-0-5-0-0	2018
65230-00012-0-7-0-0	2018
67420-00003-0-3-0-0	2018
67420-00019-0-5-0-0	2018
67420-00021-0-3-0-0	2018
67420-00022-0-1-0-0	2018
67420-00047-0-5-0-0	2018
67600-00004-0-1-0-0	2018
67600-00012-0-7-0-0	2018
67780-00004-0-3-0-0	2018
67870-00002-0-2-0-0	2018
67870-00006-0-8-0-0	2018
70660-00027-0-7-0-0	2018
70660-00059-0-5-0-0	2018
70660-00061-0-1-0-0	2018
70660-00061-0-5-0-0	2018
70660-00070-0-7-0-0	2018
70660-00087-0-5-0-0	2018
70660-00087-0-7-0-0	2018
70660-00097-0-8-0-0	2018
71020-00043-0-3-0-0	2018
71020-00043-0-5-0-0	2018
71020-00056-0-5-0-0	2018
72100-00010-0-7-0-0	2018
72100-00030-0-3-0-0	2018
72100-00058-0-3-0-0	2018
72100-00058-0-7-0-0	2018
78040-00018-0-5-0-0	2018
82810-00002-0-1-0-0	2018
39700-00462-0-3-0-0	2018
39700-00579-0-1-0-0	2018
39700-00583-0-3-0-0	2018
41320-00023-0-7-0-0	2018
41320-00069-0-5-0-0	2018
43570-00005-0-5-0-0	2018
44290-00032-0-7-0-0	2018
44290-00042-0-3-0-0	2018
46540-00004-0-3-0-0	2018
46540-00017-0-1-0-0	2018
46540-00034-0-3-0-0	2018
46540-00043-0-1-0-0	2018
46540-00059-0-4-0-0	2018
46540-00069-0-3-0-0	2018
46540-00072-0-7-0-0	2018
46540-00106-0-7-0-0	2018
46540-00133-0-1-0-0	2018
46540-00137-0-1-0-0	2018
46540-00137-0-3-0-0	2018
46540-00149-0-7-0-0	2018
46540-00151-0-5-0-0	2018
46540-00165-0-7-0-0	2018
46540-00167-0-2-0-0	2018
46540-00167-0-8-0-0	2018
82810-00066-0-3-0-0	2018
82810-00066-0-7-0-0	2018
82810-00075-0-3-0-0	2018
82810-00084-0-8-0-0	2018
82810-00137-0-1-0-0	2018
82810-00149-0-1-0-0	2018
82810-00149-0-5-0-0	2018
82810-00150-0-5-0-0	2018
86140-00003-0-3-0-0	2018
86140-00016-0-2-0-0	2018
86140-00022-0-4-0-0	2018
86140-00022-0-6-0-0	2018
86140-00022-0-8-0-0	2018
86140-00060-0-3-0-0	2018
86140-00060-0-5-0-0	2018
86140-00061-0-1-0-0	2018
00000-14133-0-3-0-0	2018
00000-01299-0-5-0-0	2018
08700-00544-0-7-0-0	2018
08700-00442-0-2-0-0	2018
56260-00112-0-4-0-0	2018
00000-14123-0-3-0-0	2018
52120-00285-0-1-0-0	2018
00000-34119-0-1-0-0	2018
00000-14062-0-7-0-0	2018
78040-00014-0-2-0-0	2018
00000-14072-0-7-0-0	2018
00000-26117-0-5-0-0	2018
72100-00058-0-1-0-0	2018
64090-00291-0-5-0-0	2018
08700-01109-0-7-0-0	2018
08700-00170-0-3-0-0	2018
39700-00579-0-5-0-0	2018
08700-02371-0-7-0-0	2018
00000-06125-0-2-0-0	2018
08700-00461-0-1-0-0	2018
00000-29158-0-8-0-0	2018
00000-23106-0-1-0-0	2018
00000-28078-0-8-0-0	2018
00000-12015-0-8-0-0	2018
00000-23013-0-3-0-0	2018
54550-00036-0-3-0-0	2018
00000-09087-0-7-0-0	2018
41320-00030-0-3-0-0	2018
00000-33115-0-3-0-0	2018
54550-00014-0-1-0-0	2018
00000-05023-0-7-0-0	2018
00000-21043-0-1-0-0	2018
46540-00083-0-6-0-0	2018
00000-27055-0-5-0-0	2018
00000-14383-0-1-0-0	2018
00000-28218-0-3-0-0	2018
46540-00129-0-1-0-0	2018
44290-00003-0-3-0-0	2018
08700-00805-0-7-0-0	2018
00000-32005-0-5-0-0	2018
00000-14463-0-5-0-0	2018
61300-00043-0-3-0-0	2018
08700-01345-0-3-0-0	2018
00000-14464-0-5-0-0	2018
00000-33093-0-1-0-0	2018
12250-00001-0-3-0-0	2018
00000-35057-0-8-0-0	2018
00000-27024-0-7-0-0	2018
46540-00149-0-1-0-0	2018
00000-14064-0-1-0-0	2018
56260-00205-0-5-0-0	2018
01900-00005-0-5-0-0	2018
56260-00042-0-3-0-0	2018
00000-14130-0-7-0-0	2018
00000-10255-0-7-0-0	2018
00000-28273-0-9-2-0	2018
00000-01098-0-1-0-0	2018
82810-00163-0-1-0-0	2018
00000-28273-0-9-4-0	2018
56260-00028-0-1-0-0	2018
00000-14030-0-2-0-0	2018
00000-14028-0-1-0-0	2018
00000-01103-0-7-0-0	2018
00000-14054-0-3-0-0	2018
00000-01102-0-7-0-0	2018
00000-28098-0-2-0-0	2018
60940-00012-0-8-0-0	2018
00000-01005-0-1-0-0	2012
00000-01005-0-7-0-0	2014
00000-01006-0-3-2-0	2015
00000-01011-0-4-0-0	2015
00000-01015-0-3-0-0	2016
00000-01016-0-1-0-0	2015
00000-01030-0-1-0-0	2016
00000-01039-0-7-0-0	2014
00000-01041-0-3-0-0	2014
00000-01053-0-3-0-0	2014
00000-01053-0-7-0-0	2014
00000-01054-0-7-0-0	2015
00000-01055-0-5-0-0	2015
00000-01058-0-1-0-0	2014
82810-00136-0-3-0-0	2018
00000-14124-0-1-0-0	2018
12250-00185-0-4-0-0	2018
00000-14491-0-5-0-0	2018
00000-33121-0-9-3-0	2018
00000-14128-0-1-0-0	2018
00000-14491-0-7-0-0	2018
76870-00024-0-5-0-0	2018
52120-00208-0-5-0-0	2018
48790-00042-0-1-0-0	2018
34390-00013-0-6-0-0	2018
54730-00051-0-1-0-0	2018
00000-14130-0-1-0-0	2018
67780-00007-0-3-0-0	2018
56260-00042-0-5-0-0	2018
00000-01098-0-3-0-0	2018
00000-26030-0-1-0-0	2018
00000-28123-0-1-0-0	2018
01900-00014-0-8-0-0	2018
00000-01065-0-4-0-0	2011
00000-01068-0-1-0-0	2012
00000-01069-0-1-0-0	2012
00000-01070-0-7-0-0	2014
00000-01082-0-8-0-0	2013
00000-01089-0-6-0-0	2016
00000-01096-0-3-0-0	2016
00000-01121-0-1-0-0	2014
00000-01126-0-7-0-0	2016
00000-01133-0-3-0-0	2016
00000-01137-0-1-0-0	2014
00000-01138-0-5-0-0	2014
00000-01139-0-1-0-0	2006
00000-01172-0-8-0-0	2014
00000-01175-0-5-0-0	2014
00000-01180-0-3-0-0	2003
00000-01182-0-7-0-0	2014
00000-01202-0-5-0-0	2014
00000-01202-0-7-0-0	2014
00000-01203-0-1-0-0	2000
00000-01210-0-5-0-0	2016
00000-01220-0-5-0-0	2015
00000-01233-0-1-0-0	2014
00000-01236-0-3-0-0	2014
00000-01237-0-7-0-0	2008
00000-01096-0-5-0-0	2013
00000-01105-0-3-0-0	2009
00000-01115-0-1-0-0	2015
00000-01146-0-1-0-0	2014
00000-01154-0-5-0-0	2016
00000-01155-0-5-0-0	2014
00000-01155-0-7-0-0	2004
00000-01156-0-5-0-0	2011
00000-01300-0-3-0-0	2016
00000-01303-0-7-0-0	2006
00000-01356-0-5-0-0	2015
00000-01382-0-7-0-0	2014
08700-00010-0-5-0-0	2010
08700-00016-0-3-0-0	2014
08700-00024-0-4-0-0	2015
08700-00035-0-5-0-0	2016
08700-00041-0-5-0-0	2005
08700-00047-0-5-0-0	2015
08700-00053-0-4-0-0	2015
08700-00057-0-5-0-0	2014
08700-00066-0-8-0-0	2012
08700-00073-0-3-0-0	2017
08700-00076-0-3-0-0	2015
08700-00080-0-3-0-0	2005
08700-00086-0-2-0-0	2015
08700-00089-0-6-0-0	2017
08700-00094-0-7-0-0	2003
08700-00127-0-8-0-0	2014
08700-00135-0-6-0-0	2004
08700-00138-0-5-0-0	2015
08700-00142-0-7-0-0	2003
08700-00146-0-3-0-0	2006
08700-00147-0-7-0-0	2015
08700-00155-0-1-0-0	2004
08700-00162-0-4-0-0	2015
08700-00165-0-5-0-0	2003
08700-00169-0-1-0-0	2007
08700-00194-0-1-0-0	2014
08700-00201-0-8-0-0	2014
08700-00204-0-8-0-0	2014
08700-00208-0-7-0-0	2014
00000-01248-0-7-0-0	2005
00000-01266-0-7-0-0	2015
00000-01278-0-9-1-0	2015
00000-01279-0-7-0-0	2015
00000-01292-0-7-0-0	2012
08700-00210-0-8-0-0	2004
08700-00213-0-4-0-0	2013
08700-00216-0-4-0-0	2009
08700-00218-0-8-1-0	2003
08700-00222-0-2-0-0	2003
08700-00238-0-8-0-0	2003
08700-00240-0-8-0-0	2009
08700-00245-0-8-0-0	2015
08700-00248-0-6-0-0	2006
08700-00249-0-4-0-0	2010
08700-00249-0-6-0-0	2000
08700-00266-0-2-0-0	2015
08700-00270-0-2-0-0	2014
08700-00271-0-6-0-0	2004
08700-00275-0-8-0-0	2003
08700-00281-0-1-0-0	2015
08700-00281-0-3-0-0	2006
08700-00281-0-7-0-0	2006
08700-00296-0-5-0-0	2016
08700-00303-0-5-0-0	1997
08700-00306-0-7-0-0	2014
08700-00307-0-7-0-0	2014
08700-00317-0-8-0-0	2003
08700-00319-0-6-0-0	2004
08700-00321-0-4-0-0	2015
08700-00225-0-8-0-0	2013
08700-00226-0-3-0-0	2014
08700-00231-0-8-0-0	2014
08700-00236-0-8-0-0	2015
08700-00255-0-6-0-0	2007
08700-00260-0-8-0-0	2015
08700-00403-0-3-0-0	2014
08700-00403-0-5-0-0	2014
08700-00406-0-7-0-0	2016
08700-00414-0-3-0-0	2014
08700-00414-0-5-0-0	2014
08700-00414-0-7-0-0	2014
08700-00415-0-3-0-0	2017
08700-00416-0-5-0-0	2014
08700-00418-0-2-0-0	2003
08700-00422-0-3-0-0	2004
08700-00428-0-5-0-0	2003
08700-00432-0-7-0-0	2014
08700-00436-0-4-0-0	2016
08700-00437-0-8-0-0	2003
08700-00443-0-4-0-0	2001
08700-00449-0-7-0-0	2016
08700-00464-0-7-0-0	2016
08700-00468-0-4-0-0	2014
08700-00469-0-1-0-0	2012
08700-00487-0-8-0-0	2004
08700-00490-0-3-0-0	2013
08700-00495-0-4-0-0	2001
08700-00514-0-1-0-0	2013
08700-00529-0-5-0-0	2003
08700-00533-0-1-0-0	1991
08700-00543-0-7-0-0	2013
08700-00322-0-1-0-0	2002
08700-00322-0-7-0-0	2011
08700-00323-0-1-0-0	2014
08700-00339-0-4-0-0	2013
08700-00347-0-1-0-0	2013
08700-00348-0-3-0-0	2006
08700-00368-0-7-0-0	2005
08700-00369-0-6-0-0	2016
08700-00373-0-7-0-0	2011
08700-00376-0-4-0-0	2015
08700-00381-0-8-0-0	2017
08700-00393-0-2-0-0	2013
08700-00399-0-1-0-0	2012
08700-00577-0-3-0-0	2016
08700-00582-0-1-0-0	1991
08700-00584-0-1-0-0	2005
08700-00592-0-3-0-0	2007
08700-00598-0-4-0-0	2014
08700-00607-0-1-0-0	2014
08700-00626-0-3-0-0	2016
08700-00626-0-7-0-0	2016
08700-00631-0-5-0-0	2008
08700-00631-0-7-0-0	2008
08700-00760-0-1-0-0	2015
08700-00798-0-1-0-0	2003
08700-00801-0-1-0-0	2009
08700-00880-0-7-0-0	2003
08700-00890-0-3-0-0	2000
08700-00925-0-5-0-0	2000
08700-00621-0-3-0-0	2014
08700-00622-0-7-0-0	2002
08700-00645-0-7-0-0	2003
08700-00647-0-1-0-0	2014
08700-00647-0-3-0-0	2013
08700-00647-0-7-0-0	2015
08700-00655-0-7-0-0	2013
08700-01172-0-7-0-0	2003
08700-01185-0-7-0-0	2015
08700-01210-0-7-0-0	2005
08700-01213-0-7-0-0	2013
08700-01229-0-2-0-0	2011
08700-01237-0-7-0-0	2000
08700-01240-0-5-0-0	2013
08700-01245-0-2-0-0	2009
08700-01245-0-4-0-0	2015
08700-01265-0-5-0-0	2005
08700-01266-0-1-0-0	2010
08700-01276-0-2-0-0	2014
08700-01295-0-5-0-0	2015
08700-01315-0-7-0-0	2014
08700-01330-0-7-0-0	2004
08700-01340-0-7-0-0	2011
08700-01341-0-6-0-0	2013
08700-01342-0-6-0-0	2002
08700-01348-0-2-0-0	2005
08700-01356-0-8-0-0	2002
08700-01361-0-8-0-0	2013
